"Project","Feature","FileName","RelativePath","BusinessTypes","MockData","MockReasons","ApiConnected","OfflineReady","UiConsistent","NavWired","Priority"
"Dukan_x","restaurant","restaurant_daily_summary_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\restaurant\presentation\screens\restaurant_daily_summary_screen.dart","Restaurant","False","","True","False","False","False","Medium"
"Dukan_x","restaurant","restaurant_delivery_ops_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\restaurant\presentation\screens\restaurant_delivery_ops_screen.dart","Restaurant","False","","True","False","False","True","Medium"
"Dukan_x","restaurant","restaurant_inventory_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\restaurant\presentation\screens\restaurant_inventory_screen.dart","Restaurant","False","","True","False","False","True","Medium"
"Dukan_x","restaurant","restaurant_owner_command_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\restaurant\presentation\screens\restaurant_owner_command_screen.dart","Restaurant","False","","True","False","False","True","Medium"
"Dukan_x","restaurant","restaurant_pricing_admin_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\restaurant\presentation\screens\restaurant_pricing_admin_screen.dart","Restaurant","False","","True","False","False","True","Medium"
"Dukan_x","restaurant","restaurant_table_ops_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\restaurant\presentation\screens\restaurant_table_ops_screen.dart","Restaurant","False","","True","False","False","True","Medium"
"Dukan_x","restaurant","table_management_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\restaurant\presentation\screens\table_management_screen.dart","Restaurant","False","","True","False","False","True","Medium"
"Dukan_x","restaurant","customer_menu_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\restaurant\presentation\screens\customer\customer_menu_screen.dart","Restaurant","False","","True","False","False","True","Medium"
"Dukan_x","restaurant","order_tracking_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\restaurant\presentation\screens\customer\order_tracking_screen.dart","Restaurant","False","","True","False","False","True","Medium"
"Dukan_x","restaurant","rate_review_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\restaurant\presentation\screens\customer\rate_review_screen.dart","Restaurant","False","","True","False","False","True","Medium"
"Dukan_x","revenue","booking_order_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\revenue\screens\booking_order_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","revenue","dispatch_note_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\revenue\screens\dispatch_note_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","revenue","proforma_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\revenue\screens\proforma_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","revenue","receipt_entry_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\revenue\screens\receipt_entry_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","revenue","refund_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\revenue\screens\refund_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","revenue","return_inwards_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\revenue\screens\return_inwards_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","revenue","revenue_overview_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\revenue\screens\revenue_overview_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","revenue","sales_register_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\revenue\screens\sales_register_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","service","create_exchange_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\service\presentation\screens\create_exchange_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","service","create_service_job_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\service\presentation\screens\create_service_job_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","service","exchange_detail_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\service\presentation\screens\exchange_detail_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","service","exchange_list_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\service\presentation\screens\exchange_list_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","service","service_job_detail_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\service\presentation\screens\service_job_detail_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","service","service_job_list_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\service\presentation\screens\service_job_list_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","settings","business_settings_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\settings\business_settings_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","settings","migration_dashboard_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\settings\migration\migration_dashboard_screen.dart","All","False","","False","False","False","True","High"
"Dukan_x","settings","audit_log_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\settings\presentation\screens\audit_log_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","settings","customer_app_entry_qr_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\settings\presentation\screens\customer_app_entry_qr_screen.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","settings","device_management_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\settings\presentation\screens\device_management_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","settings","device_settings_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\settings\presentation\screens\device_settings_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","settings","error_logs_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\settings\presentation\screens\error_logs_screen.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","settings","main_settings_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\settings\presentation\screens\main_settings_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","settings","payment_reminders_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\settings\presentation\screens\payment_reminders_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","settings","printer_settings_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\settings\presentation\screens\printer_settings_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","settings","template_designer_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\settings\presentation\screens\template_designer_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","settings","user_management_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\settings\presentation\screens\user_management_screen.dart","All","True","mock/placeholder comment","False","False","False","True","Medium"
"Dukan_x","settings","currency_settings_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\settings\screens\currency_settings_screen.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","settings","tax_config_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\settings\screens\tax_config_screen.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","shared","no_internet_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\shared\presentation\screens\no_internet_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","shop_linking","manual_shop_add_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\shop_linking\presentation\screens\manual_shop_add_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","shop_linking","qr_display_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\shop_linking\presentation\screens\qr_display_screen.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","shop_linking","qr_scanner_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\shop_linking\presentation\screens\qr_scanner_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","shop_linking","shop_confirmation_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\shop_linking\presentation\screens\shop_confirmation_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","staff","id_card_designer_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\staff\presentation\screens\id_card_designer_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","staff","staff_attendance_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\staff\presentation\screens\staff_attendance_screen.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","staff","staff_management_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\staff\presentation\screens\staff_management_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","staff","staff_payroll_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\staff\presentation\screens\staff_payroll_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","staff","staff_sale_entry_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\staff\presentation\screens\staff_sale_entry_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","staff","staff_transaction_history_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\staff\presentation\screens\staff_transaction_history_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","staff","unified_staff_detail_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\staff\presentation\screens\unified_staff_detail_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","statements","batch_expiry_statement_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\statements\presentation\screens\batch_expiry_statement_screen.dart","All","False","","False","False","True","False","Medium"
"Dukan_x","statements","commission_statement_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\statements\presentation\screens\commission_statement_screen.dart","All","False","","False","False","True","False","Medium"
"Dukan_x","statements","customer_invoice_statement_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\statements\presentation\screens\customer_invoice_statement_screen.dart","All","False","","False","False","True","False","High"
"Dukan_x","statements","event_booking_statement_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\statements\presentation\screens\event_booking_statement_screen.dart","All","False","","False","False","True","False","Medium"
"Dukan_x","statements","fee_statement_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\statements\presentation\screens\fee_statement_screen.dart","All","False","","False","False","True","False","Medium"
"Dukan_x","statements","fuel_sales_statement_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\statements\presentation\screens\fuel_sales_statement_screen.dart","All","False","","False","False","True","False","Medium"
"Dukan_x","statements","imei_tracking_statement_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\statements\presentation\screens\imei_tracking_statement_screen.dart","All","False","","False","False","True","False","Medium"
"Dukan_x","statements","patient_visit_statement_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\statements\presentation\screens\patient_visit_statement_screen.dart","All","False","","False","False","True","False","Medium"
"Dukan_x","statements","service_job_statement_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\statements\presentation\screens\service_job_statement_screen.dart","All","False","","False","False","True","False","Medium"
"Dukan_x","statements","stock_valuation_statement_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\statements\presentation\screens\stock_valuation_statement_screen.dart","All","False","","True","False","True","False","Medium"
"Dukan_x","stock","add_stock_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\stock\presentation\screens\add_stock_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","super_admin","admin_dashboard_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\super_admin\presentation\screens\admin_dashboard_screen.dart","All","False","","True","False","False","True","High"
"Dukan_x","super_admin","alert_management_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\super_admin\presentation\screens\alert_management_screen.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","super_admin","audit_viewer_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\super_admin\presentation\screens\audit_viewer_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","super_admin","generate_license_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\super_admin\presentation\screens\generate_license_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","super_admin","license_detail_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\super_admin\presentation\screens\license_detail_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","super_admin","license_feature_override_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\super_admin\presentation\screens\license_feature_override_screen.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","super_admin","license_list_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\super_admin\presentation\screens\license_list_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","super_admin","plan_override_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\super_admin\presentation\screens\plan_override_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","super_admin","super_admin_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\super_admin\presentation\screens\super_admin_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","super_admin","tenant_management_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\super_admin\presentation\screens\tenant_management_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","super_admin","usage_dashboard_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\super_admin\presentation\screens\usage_dashboard_screen.dart","All","False","","False","False","False","False","High"
"Dukan_x","visits","clinic_invoice_preview_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\visits\screens\clinic_invoice_preview_screen.dart","All","False","","False","False","False","False","High"
"Dukan_x","visits","visit_queue_screen.dart","G:\desktop app genuine\Dukan_x\lib\features\visits\screens\visit_queue_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","module/grocery","grocery_routes.dart","G:\desktop app genuine\Dukan_x\lib\modules\grocery\routes\grocery_routes.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","core/general","admin_migrations_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\admin_migrations_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","core/general","advanced_billing_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\advanced_billing_screen.dart","All","False","","False","False","False","False","High"
"Dukan_x","core/general","advanced_bill_creation_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\advanced_bill_creation_screen.dart","All","False","","True","False","False","False","High"
"Dukan_x","core/general","app_management_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\app_management_screen.dart","All","True","mock/placeholder comment","True","True","False","True","Medium"
"Dukan_x","core/general","billing_flow.dart","G:\desktop app genuine\Dukan_x\lib\screens\billing_flow.dart","All","False","","True","False","False","False","High"
"Dukan_x","core/general","billing_reports_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\billing_reports_screen.dart","All","False","","True","False","False","True","High"
"Dukan_x","core/general","bill_detail.dart","G:\desktop app genuine\Dukan_x\lib\screens\bill_detail.dart","All","False","","True","True","False","True","Medium"
"Dukan_x","core/general","bill_search_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\bill_search_screen.dart","All","False","","True","True","False","True","Medium"
"Dukan_x","core/general","blacklist_management_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\blacklist_management_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","core/general","business_type_selection_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\business_type_selection_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","core/general","cloud_sync_settings_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\cloud_sync_settings_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","core/general","comprehensive_owner_dashboard_modern.dart","G:\desktop app genuine\Dukan_x\lib\screens\comprehensive_owner_dashboard_modern.dart","All","False","","False","False","False","False","High"
"Dukan_x","core/general","create_invoice_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\create_invoice_screen.dart","All","False","","True","False","False","True","High"
"Dukan_x","core/general","customer_app_view.dart","G:\desktop app genuine\Dukan_x\lib\screens\customer_app_view.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","core/general","customer_app_view_modern.dart","G:\desktop app genuine\Dukan_x\lib\screens\customer_app_view_modern.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","core/general","customer_bills.dart","G:\desktop app genuine\Dukan_x\lib\screens\customer_bills.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","core/general","customer_link_accept_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\customer_link_accept_screen.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","core/general","customer_link_shop_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\customer_link_shop_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","core/general","customer_profile_management.dart","G:\desktop app genuine\Dukan_x\lib\screens\customer_profile_management.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","core/general","customer_report_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\customer_report_screen.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","core/general","dashboard_metrics_row.dart","G:\desktop app genuine\Dukan_x\lib\screens\dashboard_metrics_row.dart","All","False","","True","False","False","False","High"
"Dukan_x","core/general","developer_health_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\developer_health_screen.dart","All","False","","False","True","False","False","Medium"
"Dukan_x","core/general","dukanx_splash_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\dukanx_splash_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","core/general","editable_invoice_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\editable_invoice_screen.dart","All","False","","False","False","False","True","High"
"Dukan_x","core/general","edit_bill_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\edit_bill_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","core/general","edit_customer_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\edit_customer_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","core/general","medical_dashboard.dart","G:\desktop app genuine\Dukan_x\lib\screens\medical_dashboard.dart","All","False","","False","False","False","True","High"
"Dukan_x","core/general","owner_bill_list_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\owner_bill_list_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","core/general","owner_link_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\owner_link_screen.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","core/general","payment_dialog_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\payment_dialog_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","core/general","payment_history_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\payment_history_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","core/general","payment_management_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\payment_management_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","core/general","pending_dues_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\pending_dues_screen.dart","All","False","","True","False","False","False","Medium"
"Dukan_x","core/general","pending_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\pending_screen.dart","All","True","mock/placeholder comment","True","False","False","True","Medium"
"Dukan_x","core/general","professional_customer_portal.dart","G:\desktop app genuine\Dukan_x\lib\screens\professional_customer_portal.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","core/general","professional_startup_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\professional_startup_screen.dart","All","False","","False","True","False","True","Medium"
"Dukan_x","core/general","real_sync_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\real_sync_screen.dart","All","False","","False","False","False","False","Medium"
"Dukan_x","core/general","shop_management_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\shop_management_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","core/general","shop_selection_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\shop_selection_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","core/general","total_bills_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\total_bills_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","core/general","total_paid_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\total_paid_screen.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","core/general","udhar_tab.dart","G:\desktop app genuine\Dukan_x\lib\screens\udhar_tab.dart","All","False","","True","False","False","True","Medium"
"Dukan_x","core/general","vendor_qr_code_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\vendor_qr_code_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","core/general","payment_in_list.dart","G:\desktop app genuine\Dukan_x\lib\screens\sale\payment_in_list.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","core/general","sale_challan_list.dart","G:\desktop app genuine\Dukan_x\lib\screens\sale\sale_challan_list.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","core/general","sale_home_screen.dart","G:\desktop app genuine\Dukan_x\lib\screens\sale\sale_home_screen.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","core/general","sale_invoice_list.dart","G:\desktop app genuine\Dukan_x\lib\screens\sale\sale_invoice_list.dart","All","False","","False","False","False","True","High"
"Dukan_x","core/general","sale_order_list.dart","G:\desktop app genuine\Dukan_x\lib\screens\sale\sale_order_list.dart","All","False","","False","False","False","True","Medium"
"Dukan_x","core/general","sale_return_list.dart","G:\desktop app genuine\Dukan_x\lib\screens\sale\sale_return_list.dart","All","False","","False","False","False","True","Medium"
"dukan_customer_app","auth","login_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\auth\presentation\screens\login_screen.dart","All","False","","False","False","False","False","High"
"dukan_customer_app","auth","otp_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\auth\presentation\screens\otp_screen.dart","All","False","","False","False","False","False","Medium"
"dukan_customer_app","home","customer_home_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\home\presentation\screens\customer_home_screen.dart","All","False","","True","False","False","True","Medium"
"dukan_customer_app","invoices","invoice_detail_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\invoices\presentation\screens\invoice_detail_screen.dart","All","False","","True","False","False","False","High"
"dukan_customer_app","invoices","invoice_list_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\invoices\presentation\screens\invoice_list_screen.dart","All","False","","True","False","False","True","High"
"dukan_customer_app","in_store","cart_review_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\in_store\presentation\screens\cart_review_screen.dart","All","False","","False","False","False","True","Medium"
"dukan_customer_app","in_store","exit_qr_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\in_store\presentation\screens\exit_qr_screen.dart","All","False","","False","False","False","False","Medium"
"dukan_customer_app","in_store","in_store_landing_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\in_store\presentation\screens\in_store_landing_screen.dart","All","False","","False","False","False","True","Medium"
"dukan_customer_app","in_store","in_store_payment_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\in_store\presentation\screens\in_store_payment_screen.dart","All","False","","False","False","False","True","Medium"
"dukan_customer_app","in_store","in_store_shopping_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\in_store\presentation\screens\in_store_shopping_screen.dart","All","False","","True","False","False","True","Medium"
"dukan_customer_app","in_store","store_entry_qr_scan_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\in_store\presentation\screens\store_entry_qr_scan_screen.dart","All","False","","False","False","False","False","Medium"
"dukan_customer_app","ledger","ledger_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\ledger\presentation\screens\ledger_screen.dart","All","False","","True","False","False","True","Medium"
"dukan_customer_app","marketplace","cart_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\marketplace\presentation\screens\cart_screen.dart","All","False","","False","False","False","True","Medium"
"dukan_customer_app","marketplace","checkout_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\marketplace\presentation\screens\checkout_screen.dart","All","True","mock/placeholder comment","False","False","False","True","Medium"
"dukan_customer_app","marketplace","orders_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\marketplace\presentation\screens\orders_screen.dart","All","False","","False","False","False","True","Medium"
"dukan_customer_app","marketplace","order_confirmation_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\marketplace\presentation\screens\order_confirmation_screen.dart","All","False","","False","False","False","False","Medium"
"dukan_customer_app","marketplace","order_tracking_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\marketplace\presentation\screens\order_tracking_screen.dart","All","False","","False","False","False","False","Medium"
"dukan_customer_app","marketplace","product_catalog_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\marketplace\presentation\screens\product_catalog_screen.dart","All","False","","False","False","False","False","Medium"
"dukan_customer_app","marketplace","store_discovery_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\marketplace\presentation\screens\store_discovery_screen.dart","All","False","","False","False","False","True","Medium"
"dukan_customer_app","marketplace","store_home_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\marketplace\presentation\screens\store_home_screen.dart","All","False","","False","False","False","True","Medium"
"dukan_customer_app","notifications","notifications_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\notifications\presentation\screens\notifications_screen.dart","All","False","","True","False","False","False","Medium"
"dukan_customer_app","payments","record_payment_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\payments\presentation\screens\record_payment_screen.dart","All","False","","True","False","False","True","Medium"
"dukan_customer_app","profile","edit_profile_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\profile\presentation\screens\edit_profile_screen.dart","All","False","","True","False","False","True","Medium"
"dukan_customer_app","profile","profile_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\profile\presentation\screens\profile_screen.dart","All","False","","True","False","False","True","Medium"
"dukan_customer_app","shops","linked_shops_screen.dart","G:\desktop app genuine\dukan_customer_app\lib\features\shops\presentation\screens\linked_shops_screen.dart","All","False","","True","False","False","True","Medium"
"dukan_restro_pwa","auth","login_screen.dart","G:\desktop app genuine\dukan_restro_pwa\lib\features\auth\login_screen.dart","All","False","","False","False","False","True","High"
"dukan_restro_pwa","auth","signup_screen.dart","G:\desktop app genuine\dukan_restro_pwa\lib\features\auth\signup_screen.dart","All","False","","False","False","False","True","Medium"
"dukan_restro_pwa","auth","verification_screen.dart","G:\desktop app genuine\dukan_restro_pwa\lib\features\auth\verification_screen.dart","All","False","","False","False","False","False","Medium"
"dukan_restro_pwa","bill","live_bill_screen.dart","G:\desktop app genuine\dukan_restro_pwa\lib\features\bill\live_bill_screen.dart","All","False","","True","False","False","False","Medium"
"dukan_restro_pwa","landing","scan_landing_screen.dart","G:\desktop app genuine\dukan_restro_pwa\lib\features\landing\scan_landing_screen.dart","All","False","","True","False","False","True","Medium"
"dukan_restro_pwa","menu","menu_screen.dart","G:\desktop app genuine\dukan_restro_pwa\lib\features\menu\menu_screen.dart","All","False","","True","False","False","True","Medium"
"dukan_restro_pwa","order","order_bag_screen.dart","G:\desktop app genuine\dukan_restro_pwa\lib\features\order\order_bag_screen.dart","All","False","","False","False","False","True","Medium"
"dukan_restro_pwa","order","order_tracking_screen.dart","G:\desktop app genuine\dukan_restro_pwa\lib\features\order\order_tracking_screen.dart","All","False","","True","False","False","True","Medium"
"dukan_restro_pwa","payment","payment_screen.dart","G:\desktop app genuine\dukan_restro_pwa\lib\features\payment\payment_screen.dart","All","False","","True","False","False","True","Medium"
"school_admin_app","admissions","admissions_screen.dart","G:\desktop app genuine\school_admin_app\lib\features\admissions\screens\admissions_screen.dart","All","False","","False","False","False","True","Medium"
"school_admin_app","announcements","announcements_screen.dart","G:\desktop app genuine\school_admin_app\lib\features\announcements\screens\announcements_screen.dart","All","False","","True","False","False","True","Medium"
"school_admin_app","attendance","attendance_screen.dart","G:\desktop app genuine\school_admin_app\lib\features\attendance\screens\attendance_screen.dart","All","False","","False","False","False","True","Medium"
"school_admin_app","auth","login_screen.dart","G:\desktop app genuine\school_admin_app\lib\features\auth\screens\login_screen.dart","All","False","","False","False","False","False","High"
"school_admin_app","classes","classes_screen.dart","G:\desktop app genuine\school_admin_app\lib\features\classes\screens\classes_screen.dart","All","False","","False","False","False","True","Medium"
